original	length	gc	split
ENSMUSG00000064419.1	136.0	0.4632352941176471	ENSMUSG00000064419
ENSMUSG00000086422.1	399.0	0.48120300751879697	ENSMUSG00000086422
ENSMUSG00000046572.9	6882.0	0.48256320836965994	ENSMUSG00000046572
ENSMUSG00000077273.1	107.0	0.43925233644859807	ENSMUSG00000077273
ENSMUSG00000039315.14	1719.0	0.4653868528214078	ENSMUSG00000039315
ENSMUSG00000079528.8	439.0	0.4738041002277904	ENSMUSG00000079528
ENSMUSG00000106924.1	339.0	0.415929203539823	ENSMUSG00000106924
ENSMUSG00000106794.1	485.0	0.37731958762886597	ENSMUSG00000106794
ENSMUSG00000107031.1	553.0	0.3924050632911392	ENSMUSG00000107031
ENSMUSG00000106876.1	457.0	0.4923413566739606	ENSMUSG00000106876
ENSMUSG00000087845.2	246.0	0.5040650406504065	ENSMUSG00000087845
ENSMUSG00000107030.1	899.0	0.48053392658509453	ENSMUSG00000107030
ENSMUSG00000106851.1	1574.0	0.3773824650571792	ENSMUSG00000106851
ENSMUSG00000106679.1	2214.0	0.3929539295392954	ENSMUSG00000106679
ENSMUSG00000106741.2	1456.0	0.36126373626373626	ENSMUSG00000106741
ENSMUSG00000077522.1	129.0	0.43410852713178294	ENSMUSG00000077522
ENSMUSG00000107134.1	3418.0	0.39730836746635456	ENSMUSG00000107134
ENSMUSG00000051022.7	2230.0	0.357847533632287	ENSMUSG00000051022
ENSMUSG00000083261.4	1194.0	0.42462311557788945	ENSMUSG00000083261
ENSMUSG00000107070.1	2475.0	0.3874747474747475	ENSMUSG00000107070
ENSMUSG00000082938.1	990.0	0.4757575757575757	ENSMUSG00000082938
ENSMUSG00000089393.1	180.0	0.3611111111111111	ENSMUSG00000089393
ENSMUSG00000106865.1	1665.0	0.39459459459459456	ENSMUSG00000106865
ENSMUSG00000106895.1	809.0	0.4647713226205192	ENSMUSG00000106895
ENSMUSG00000107135.1	469.0	0.5074626865671642	ENSMUSG00000107135
ENSMUSG00000029128.11	4529.0	0.4027379112386841	ENSMUSG00000029128
ENSMUSG00000049691.8	1718.0	0.6385331781140862	ENSMUSG00000049691
ENSMUSG00000061755.9	11995.0	0.40441850771154647	ENSMUSG00000061755
ENSMUSG00000107259.1	892.0	0.4977578475336323	ENSMUSG00000107259
ENSMUSG00000098264.1	82.0	0.4878048780487805	ENSMUSG00000098264
ENSMUSG00000106884.1	1276.0	0.44357366771159873	ENSMUSG00000106884
ENSMUSG00000067285.4	2530.0	0.40118577075098816	ENSMUSG00000067285
ENSMUSG00000106813.1	434.0	0.5023041474654378	ENSMUSG00000106813
ENSMUSG00000106622.2	1206.0	0.46683250414593697	ENSMUSG00000106622
ENSMUSG00000107193.1	316.0	0.4588607594936709	ENSMUSG00000107193
ENSMUSG00000106501.1	2302.0	0.43049522154648134	ENSMUSG00000106501
ENSMUSG00000105416.1	1629.0	0.4591774094536526	ENSMUSG00000105416
ENSMUSG00000105087.1	4497.0	0.4027129197242606	ENSMUSG00000105087
ENSMUSG00000085720.7	1433.0	0.49406838799720865	ENSMUSG00000085720
ENSMUSG00000039782.13	7816.0	0.46763050153531216	ENSMUSG00000039782
ENSMUSG00000105374.1	1573.0	0.34138588684043225	ENSMUSG00000105374
ENSMUSG00000105326.1	1212.0	0.35973597359735976	ENSMUSG00000105326
ENSMUSG00000104846.1	372.0	0.5134408602150538	ENSMUSG00000104846
ENSMUSG00000107244.1	818.0	0.4376528117359413	ENSMUSG00000107244
ENSMUSG00000104691.1	337.0	0.4658753709198813	ENSMUSG00000104691
ENSMUSG00000061535.11	4162.0	0.44906295050456513	ENSMUSG00000061535
ENSMUSG00000104547.1	4268.0	0.4329896907216495	ENSMUSG00000104547
ENSMUSG00000087290.2	1373.0	0.38820101966496723	ENSMUSG00000087290
ENSMUSG00000104912.1	2106.0	0.4434947768281101	ENSMUSG00000104912
ENSMUSG00000039765.14	6809.0	0.46879130562490823	ENSMUSG00000039765
ENSMUSG00000039753.15	9740.0	0.4271047227926078	ENSMUSG00000039753
ENSMUSG00000104728.1	1363.0	0.36170212765957444	ENSMUSG00000104728
ENSMUSG00000104823.1	2528.0	0.44580696202531644	ENSMUSG00000104823
ENSMUSG00000106609.1	2072.0	0.42808880308880304	ENSMUSG00000106609
ENSMUSG00000104701.1	1039.0	0.4966313763233879	ENSMUSG00000104701
ENSMUSG00000029082.16	3317.0	0.4425685860717516	ENSMUSG00000029082
ENSMUSG00000029084.5	3890.0	0.4259640102827763	ENSMUSG00000029084
ENSMUSG00000086479.2	544.0	0.45588235294117646	ENSMUSG00000086479
ENSMUSG00000087281.1	390.0	0.44358974358974357	ENSMUSG00000087281
ENSMUSG00000033036.9	774.0	0.4612403100775194	ENSMUSG00000033036
ENSMUSG00000093859.2	1762.0	0.5051078320090805	ENSMUSG00000093859
ENSMUSG00000059565.4	580.0	0.5258620689655172	ENSMUSG00000059565
ENSMUSG00000106573.1	547.0	0.5630712979890311	ENSMUSG00000106573
ENSMUSG00000105831.1	542.0	0.5608856088560885	ENSMUSG00000105831
ENSMUSG00000048373.8	2263.0	0.4639858594785683	ENSMUSG00000048373
ENSMUSG00000029086.14	7175.0	0.45686411149825784	ENSMUSG00000029086
ENSMUSG00000105264.1	2313.0	0.45092952875054043	ENSMUSG00000105264
ENSMUSG00000072962.3	2074.0	0.5781099324975891	ENSMUSG00000072962
ENSMUSG00000105048.1	1691.0	0.4121821407451212	ENSMUSG00000105048
ENSMUSG00000105373.1	558.0	0.4838709677419355	ENSMUSG00000105373
ENSMUSG00000105353.1	302.0	0.46688741721854304	ENSMUSG00000105353
ENSMUSG00000105263.1	5292.0	0.526077097505669	ENSMUSG00000105263
ENSMUSG00000046985.10	4443.0	0.46770200315102406	ENSMUSG00000046985
ENSMUSG00000105519.1	3459.0	0.42815842729112463	ENSMUSG00000105519
ENSMUSG00000105503.1	687.0	0.45997088791848617	ENSMUSG00000105503
ENSMUSG00000105149.1	815.0	0.4601226993865031	ENSMUSG00000105149
ENSMUSG00000104784.1	987.0	0.6180344478216819	ENSMUSG00000104784
ENSMUSG00000106394.1	762.0	0.431758530183727	ENSMUSG00000106394
ENSMUSG00000104541.1	343.0	0.41690962099125367	ENSMUSG00000104541
ENSMUSG00000104923.1	637.0	0.44427001569858715	ENSMUSG00000104923
ENSMUSG00000104800.1	923.0	0.42036836403033584	ENSMUSG00000104800
ENSMUSG00000039706.10	3336.0	0.41396882494004794	ENSMUSG00000039706
ENSMUSG00000105282.1	3252.0	0.4578720787207872	ENSMUSG00000105282
ENSMUSG00000105136.1	903.0	0.4097452934662237	ENSMUSG00000105136
ENSMUSG00000106332.1	753.0	0.43559096945551123	ENSMUSG00000106332
ENSMUSG00000105648.1	139.0	0.3884892086330935	ENSMUSG00000105648
ENSMUSG00000105861.1	3783.0	0.39545334390695214	ENSMUSG00000105861
ENSMUSG00000104894.3	2086.0	0.40076701821668265	ENSMUSG00000104894
ENSMUSG00000104990.1	2038.0	0.43473994111874387	ENSMUSG00000104990
ENSMUSG00000105347.1	3408.0	0.4084507042253521	ENSMUSG00000105347
ENSMUSG00000105224.1	1217.0	0.4313886606409203	ENSMUSG00000105224
ENSMUSG00000104851.1	2217.0	0.4163283716734326	ENSMUSG00000104851
ENSMUSG00000106603.1	2594.0	0.4121048573631457	ENSMUSG00000106603
ENSMUSG00000106656.1	353.0	0.43909348441926344	ENSMUSG00000106656
ENSMUSG00000062496.8	2263.0	0.448519664162616	ENSMUSG00000062496
ENSMUSG00000067331.5	234.0	0.5427350427350428	ENSMUSG00000067331
ENSMUSG00000029092.8	4775.0	0.42115183246073296	ENSMUSG00000029092
ENSMUSG00000104781.1	669.0	0.4872944693572496	ENSMUSG00000104781
ENSMUSG00000105247.1	3656.0	0.387582056892779	ENSMUSG00000105247
ENSMUSG00000015806.11	1788.0	0.5151006711409396	ENSMUSG00000015806
ENSMUSG00000105255.1	338.0	0.5591715976331361	ENSMUSG00000105255
ENSMUSG00000049530.6	944.0	0.5095338983050848	ENSMUSG00000049530
ENSMUSG00000039682.11	3098.0	0.46320206584893475	ENSMUSG00000039682
ENSMUSG00000015804.13	5011.0	0.4589902215126721	ENSMUSG00000015804
ENSMUSG00000015879.8	8598.0	0.4304489416143289	ENSMUSG00000015879
ENSMUSG00000105745.1	2040.0	0.46519607843137256	ENSMUSG00000105745
ENSMUSG00000104837.1	1502.0	0.4181091877496671	ENSMUSG00000104837
ENSMUSG00000097825.4	4765.0	0.40104931794333687	ENSMUSG00000097825
ENSMUSG00000105634.1	625.0	0.39039999999999997	ENSMUSG00000105634
ENSMUSG00000104665.1	2655.0	0.4199623352165725	ENSMUSG00000104665
ENSMUSG00000104986.1	1007.0	0.4965243296921549	ENSMUSG00000104986
ENSMUSG00000015880.12	7066.0	0.36144919332012454	ENSMUSG00000015880
ENSMUSG00000015882.16	18855.0	0.4030230708035004	ENSMUSG00000015882
ENSMUSG00000104342.1	2028.0	0.33579881656804733	ENSMUSG00000104342
ENSMUSG00000104852.1	3416.0	0.32903981264637006	ENSMUSG00000104852
ENSMUSG00000101587.2	877.0	0.38768529076396807	ENSMUSG00000101587
ENSMUSG00000105457.1	2161.0	0.30819065247570565	ENSMUSG00000105457
ENSMUSG00000105459.1	1123.0	0.4959928762243989	ENSMUSG00000105459
ENSMUSG00000106602.1	585.0	0.36923076923076925	ENSMUSG00000106602
ENSMUSG00000067321.5	271.0	0.5092250922509225	ENSMUSG00000067321
ENSMUSG00000106875.1	1213.0	0.3685078318219291	ENSMUSG00000106875
ENSMUSG00000107113.1	1854.0	0.3969795037756203	ENSMUSG00000107113
ENSMUSG00000104660.1	945.0	0.4264550264550265	ENSMUSG00000104660
ENSMUSG00000106402.1	805.0	0.4795031055900621	ENSMUSG00000106402
ENSMUSG00000105616.1	448.0	0.4151785714285714	ENSMUSG00000105616
ENSMUSG00000105994.1	331.0	0.5196374622356495	ENSMUSG00000105994
ENSMUSG00000031558.14	25433.0	0.40262650886643336	ENSMUSG00000031558
ENSMUSG00000092309.2	478.0	0.41422594142259417	ENSMUSG00000092309
ENSMUSG00000092559.1	263.0	0.4296577946768061	ENSMUSG00000092559
ENSMUSG00000106214.1	2597.0	0.36311128224874856	ENSMUSG00000106214
ENSMUSG00000105502.1	1613.0	0.3273403595784253	ENSMUSG00000105502
ENSMUSG00000105184.1	2574.0	0.3725718725718726	ENSMUSG00000105184
ENSMUSG00000065603.1	110.0	0.45454545454545453	ENSMUSG00000065603
ENSMUSG00000105086.1	1754.0	0.36716077537058156	ENSMUSG00000105086
ENSMUSG00000106604.1	1399.0	0.3459614010007148	ENSMUSG00000106604
ENSMUSG00000029089.7	9317.0	0.4105398733497907	ENSMUSG00000029089
ENSMUSG00000029088.15	3627.0	0.4312103666942376	ENSMUSG00000029088
ENSMUSG00000105653.1	2598.0	0.4130100076982294	ENSMUSG00000105653
ENSMUSG00000093502.2	2206.0	0.3898458748866727	ENSMUSG00000093502
ENSMUSG00000105574.1	2485.0	0.34285714285714286	ENSMUSG00000105574
ENSMUSG00000093748.1	1365.0	0.4256410256410257	ENSMUSG00000093748
ENSMUSG00000105530.1	3802.0	0.34034718569174116	ENSMUSG00000105530
ENSMUSG00000105454.1	1067.0	0.41518275538894095	ENSMUSG00000105454
ENSMUSG00000105958.1	2270.0	0.3568281938325991	ENSMUSG00000105958
ENSMUSG00000106404.1	1284.0	0.33566978193146413	ENSMUSG00000106404
ENSMUSG00000106408.1	2409.0	0.386052303860523	ENSMUSG00000106408
ENSMUSG00000106414.1	2916.0	0.3395061728395062	ENSMUSG00000106414
ENSMUSG00000057577.2	372.0	0.43548387096774194	ENSMUSG00000057577
ENSMUSG00000103544.2	3787.0	0.3797200950620544	ENSMUSG00000103544
ENSMUSG00000105974.1	1949.0	0.3935351462288353	ENSMUSG00000105974
ENSMUSG00000105791.1	1308.0	0.3516819571865443	ENSMUSG00000105791
ENSMUSG00000106469.1	828.0	0.3442028985507246	ENSMUSG00000106469
ENSMUSG00000104655.1	2544.0	0.3730345911949685	ENSMUSG00000104655
ENSMUSG00000105332.1	1295.0	0.36833976833976834	ENSMUSG00000105332
ENSMUSG00000104929.1	1332.0	0.3783783783783784	ENSMUSG00000104929
ENSMUSG00000106244.1	2451.0	0.3643410852713178	ENSMUSG00000106244
ENSMUSG00000105620.1	3460.0	0.37456647398843934	ENSMUSG00000105620
ENSMUSG00000104562.1	632.0	0.38449367088607594	ENSMUSG00000104562
ENSMUSG00000104661.1	2897.0	0.3786675871591302	ENSMUSG00000104661
ENSMUSG00000105922.1	1659.0	0.3604581072935503	ENSMUSG00000105922
ENSMUSG00000105983.1	4155.0	0.353309265944645	ENSMUSG00000105983
ENSMUSG00000105828.1	388.0	0.4561855670103093	ENSMUSG00000105828
ENSMUSG00000106579.1	2486.0	0.412308930008045	ENSMUSG00000106579
ENSMUSG00000105700.1	3041.0	0.35185794146662286	ENSMUSG00000105700
ENSMUSG00000093490.2	313.0	0.41533546325878595	ENSMUSG00000093490
ENSMUSG00000106539.1	1767.0	0.42331635540464063	ENSMUSG00000106539
ENSMUSG00000105771.1	3113.0	0.368133633151301	ENSMUSG00000105771
ENSMUSG00000083477.2	1111.0	0.5184518451845184	ENSMUSG00000083477
ENSMUSG00000105540.1	2297.0	0.40356987374836745	ENSMUSG00000105540
ENSMUSG00000104634.1	1150.0	0.4365217391304348	ENSMUSG00000104634
ENSMUSG00000029090.11	8113.0	0.4685073339085418	ENSMUSG00000029090
ENSMUSG00000106430.1	2567.0	0.43669653291780286	ENSMUSG00000106430
ENSMUSG00000104870.1	736.0	0.4375	ENSMUSG00000104870
ENSMUSG00000105020.1	1323.0	0.4399092970521542	ENSMUSG00000105020
ENSMUSG00000099124.1	107.0	0.6635514018691588	ENSMUSG00000099124
ENSMUSG00000095857.1	107.0	0.4672897196261682	ENSMUSG00000095857
ENSMUSG00000105423.3	2092.0	0.4020076481835564	ENSMUSG00000105423
ENSMUSG00000106345.1	742.0	0.44609164420485176	ENSMUSG00000106345
ENSMUSG00000105320.1	3150.0	0.3761904761904762	ENSMUSG00000105320
ENSMUSG00000106038.1	2977.0	0.4786698018139066	ENSMUSG00000106038
ENSMUSG00000105931.1	2443.0	0.38722881702824397	ENSMUSG00000105931
ENSMUSG00000105273.1	565.0	0.4389380530973451	ENSMUSG00000105273
ENSMUSG00000106267.1	481.0	0.46361746361746364	ENSMUSG00000106267
ENSMUSG00000104635.1	87.0	0.4022988505747127	ENSMUSG00000104635
ENSMUSG00000029167.12	6592.0	0.36984223300970875	ENSMUSG00000029167
ENSMUSG00000105442.1	1554.0	0.3867438867438867	ENSMUSG00000105442
ENSMUSG00000105622.1	1820.0	0.36703296703296706	ENSMUSG00000105622
ENSMUSG00000106575.1	1931.0	0.35473847747281206	ENSMUSG00000106575
ENSMUSG00000105762.1	3426.0	0.36339754816112085	ENSMUSG00000105762
ENSMUSG00000105663.1	3556.0	0.4010123734533183	ENSMUSG00000105663
ENSMUSG00000106010.1	4184.0	0.3943594646271511	ENSMUSG00000106010
ENSMUSG00000104919.1	1229.0	0.43449959316517495	ENSMUSG00000104919
ENSMUSG00000105942.1	3810.0	0.40498687664042	ENSMUSG00000105942
ENSMUSG00000106292.1	2445.0	0.489161554192229	ENSMUSG00000106292
ENSMUSG00000104847.1	1107.0	0.4182475158084914	ENSMUSG00000104847
ENSMUSG00000098726.1	116.0	0.5172413793103449	ENSMUSG00000098726
ENSMUSG00000106648.1	2989.0	0.45299431247909	ENSMUSG00000106648
ENSMUSG00000029169.10	8496.0	0.384180790960452	ENSMUSG00000029169
ENSMUSG00000106607.1	1386.0	0.32972582972582976	ENSMUSG00000106607
ENSMUSG00000097145.4	2762.0	0.4337436640115858	ENSMUSG00000097145
ENSMUSG00000106464.1	2072.0	0.43484555984555984	ENSMUSG00000106464
ENSMUSG00000105328.1	2886.0	0.44698544698544695	ENSMUSG00000105328
ENSMUSG00000104751.1	275.0	0.5090909090909091	ENSMUSG00000104751
ENSMUSG00000088981.1	105.0	0.3904761904761905	ENSMUSG00000088981
ENSMUSG00000072941.5	3738.0	0.5272873194221509	ENSMUSG00000072941
ENSMUSG00000045790.8	3328.0	0.4918870192307692	ENSMUSG00000045790
ENSMUSG00000106380.1	1676.0	0.46121718377088305	ENSMUSG00000106380
ENSMUSG00000039252.10	6528.0	0.4990808823529411	ENSMUSG00000039252
ENSMUSG00000104829.1	706.0	0.4957507082152975	ENSMUSG00000104829
ENSMUSG00000104974.1	2439.0	0.4571545715457155	ENSMUSG00000104974
ENSMUSG00000095078.2	973.0	0.5827338129496402	ENSMUSG00000095078
ENSMUSG00000052295.4	2851.0	0.5299894773763592	ENSMUSG00000052295
ENSMUSG00000029173.11	6982.0	0.4033228301346319	ENSMUSG00000029173
ENSMUSG00000029186.11	3760.0	0.4305851063829787	ENSMUSG00000029186
ENSMUSG00000029179.13	10897.0	0.4470955308800587	ENSMUSG00000029179
ENSMUSG00000029176.12	6081.0	0.4288768294688374	ENSMUSG00000029176
ENSMUSG00000105054.1	734.0	0.49182561307901906	ENSMUSG00000105054
ENSMUSG00000077757.1	112.0	0.4910714285714286	ENSMUSG00000077757
ENSMUSG00000106352.3	1048.0	0.42843511450381677	ENSMUSG00000106352
ENSMUSG00000106538.1	652.0	0.5245398773006135	ENSMUSG00000106538
ENSMUSG00000029188.13	5013.0	0.4909235986435268	ENSMUSG00000029188
ENSMUSG00000090642.2	860.0	0.5290697674418605	ENSMUSG00000090642
ENSMUSG00000029189.9	9850.0	0.48162436548223353	ENSMUSG00000029189
ENSMUSG00000077316.1	79.0	0.4810126582278481	ENSMUSG00000077316
ENSMUSG00000061461.10	2909.0	0.4881402543829495	ENSMUSG00000061461
ENSMUSG00000106981.1	1700.0	0.45529411764705885	ENSMUSG00000106981
ENSMUSG00000077696.1	114.0	0.5263157894736842	ENSMUSG00000077696
ENSMUSG00000106808.1	193.0	0.46113989637305697	ENSMUSG00000106808
ENSMUSG00000088646.1	110.0	0.49090909090909085	ENSMUSG00000088646
ENSMUSG00000039191.11	12750.0	0.4389019607843137	ENSMUSG00000039191
ENSMUSG00000106807.1	1546.0	0.40620957309184996	ENSMUSG00000106807
ENSMUSG00000107111.1	268.0	0.4104477611940298	ENSMUSG00000107111
ENSMUSG00000029193.6	3682.0	0.4747419880499728	ENSMUSG00000029193
ENSMUSG00000039178.8	3117.0	0.4055181264035932	ENSMUSG00000039178
ENSMUSG00000107182.1	4055.0	0.38618988902589396	ENSMUSG00000107182
ENSMUSG00000107173.1	1771.0	0.3692828910220215	ENSMUSG00000107173
ENSMUSG00000039156.18	5133.0	0.4757451782583285	ENSMUSG00000039156
ENSMUSG00000107105.1	728.0	0.5192307692307693	ENSMUSG00000107105
ENSMUSG00000105912.1	2753.0	0.40029059208136575	ENSMUSG00000105912
ENSMUSG00000106529.1	1719.0	0.41652123327516	ENSMUSG00000106529
ENSMUSG00000105143.1	154.0	0.525974025974026	ENSMUSG00000105143
ENSMUSG00000106126.1	2681.0	0.3756061171204774	ENSMUSG00000106126
ENSMUSG00000077507.1	129.0	0.45736434108527135	ENSMUSG00000077507
ENSMUSG00000106113.1	829.0	0.45476477683956573	ENSMUSG00000106113
ENSMUSG00000065795.1	162.0	0.3950617283950617	ENSMUSG00000065795
ENSMUSG00000105702.1	3600.0	0.3783333333333333	ENSMUSG00000105702
ENSMUSG00000105384.1	706.0	0.40651558073654387	ENSMUSG00000105384
ENSMUSG00000105551.1	307.0	0.4527687296416938	ENSMUSG00000105551
ENSMUSG00000083902.2	1402.0	0.4215406562054208	ENSMUSG00000083902
ENSMUSG00000105186.1	199.0	0.5628140703517588	ENSMUSG00000105186
ENSMUSG00000106335.1	805.0	0.42484472049689437	ENSMUSG00000106335
ENSMUSG00000105678.1	3717.0	0.4024751143395211	ENSMUSG00000105678
ENSMUSG00000105685.1	313.0	0.5207667731629393	ENSMUSG00000105685
ENSMUSG00000106326.1	144.0	0.5972222222222222	ENSMUSG00000106326
ENSMUSG00000088734.1	130.0	0.45384615384615384	ENSMUSG00000088734
ENSMUSG00000088751.1	123.0	0.4065040650406504	ENSMUSG00000088751
ENSMUSG00000077333.1	128.0	0.40625	ENSMUSG00000077333
ENSMUSG00000104739.1	1350.0	0.47703703703703704	ENSMUSG00000104739
ENSMUSG00000104560.1	736.0	0.5203804347826086	ENSMUSG00000104560
ENSMUSG00000105291.1	1444.0	0.4556786703601108	ENSMUSG00000105291
ENSMUSG00000105693.1	2652.0	0.3125942684766214	ENSMUSG00000105693
ENSMUSG00000104892.1	631.0	0.4358161648177496	ENSMUSG00000104892
ENSMUSG00000097216.3	4716.0	0.3833757421543681	ENSMUSG00000097216
ENSMUSG00000051116.6	499.0	0.4008016032064128	ENSMUSG00000051116
ENSMUSG00000104924.1	155.0	0.44516129032258067	ENSMUSG00000104924
ENSMUSG00000106517.1	381.0	0.49081364829396323	ENSMUSG00000106517
ENSMUSG00000029108.13	10604.0	0.4425688419464353	ENSMUSG00000029108
ENSMUSG00000105940.1	2571.0	0.3395565927654609	ENSMUSG00000105940
ENSMUSG00000104821.1	2178.0	0.3494031221303948	ENSMUSG00000104821
ENSMUSG00000105637.1	2595.0	0.35645472061657035	ENSMUSG00000105637
ENSMUSG00000105050.1	1947.0	0.337442218798151	ENSMUSG00000105050
ENSMUSG00000104564.1	574.0	0.4512195121951219	ENSMUSG00000104564
ENSMUSG00000105079.1	2715.0	0.3705340699815838	ENSMUSG00000105079
ENSMUSG00000105877.1	1356.0	0.33112094395280234	ENSMUSG00000105877
ENSMUSG00000106337.1	1467.0	0.3667348329925017	ENSMUSG00000106337
ENSMUSG00000104871.1	1871.0	0.3425975414216996	ENSMUSG00000104871
ENSMUSG00000105431.1	1195.0	0.3472803347280335	ENSMUSG00000105431
ENSMUSG00000104709.1	2104.0	0.35693916349809884	ENSMUSG00000104709
ENSMUSG00000103959.2	1241.0	0.30781627719580984	ENSMUSG00000103959
ENSMUSG00000106646.1	1742.0	0.3272101033295063	ENSMUSG00000106646
ENSMUSG00000105049.1	3486.0	0.39185312679288586	ENSMUSG00000105049
ENSMUSG00000105525.1	222.0	0.3873873873873874	ENSMUSG00000105525
ENSMUSG00000106146.1	2095.0	0.4062052505966587	ENSMUSG00000106146
ENSMUSG00000105269.1	786.0	0.4669211195928753	ENSMUSG00000105269
ENSMUSG00000088796.1	134.0	0.4850746268656716	ENSMUSG00000088796
ENSMUSG00000105234.1	420.0	0.42619047619047623	ENSMUSG00000105234
ENSMUSG00000100557.1	757.0	0.4187582562747688	ENSMUSG00000100557
ENSMUSG00000106509.1	694.0	0.47406340057636887	ENSMUSG00000106509
ENSMUSG00000094696.1	954.0	0.4140461215932914	ENSMUSG00000094696
ENSMUSG00000106467.1	2240.0	0.3616071428571429	ENSMUSG00000106467
ENSMUSG00000096124.1	107.0	0.4392523364485981	ENSMUSG00000096124
ENSMUSG00000105038.1	379.0	0.39050131926121373	ENSMUSG00000105038
ENSMUSG00000106634.1	1820.0	0.45494505494505494	ENSMUSG00000106634
ENSMUSG00000104889.1	412.0	0.42475728155339804	ENSMUSG00000104889
ENSMUSG00000104563.1	2630.0	0.4688212927756654	ENSMUSG00000104563
ENSMUSG00000106013.3	1178.0	0.3208828522920204	ENSMUSG00000106013
ENSMUSG00000105158.1	2621.0	0.34834032811903853	ENSMUSG00000105158
ENSMUSG00000106250.1	434.0	0.4838709677419355	ENSMUSG00000106250
ENSMUSG00000106170.1	194.0	0.4896907216494846	ENSMUSG00000106170
ENSMUSG00000106042.1	634.0	0.4668769716088328	ENSMUSG00000106042
ENSMUSG00000087034.4	730.0	0.5383561643835617	ENSMUSG00000087034
ENSMUSG00000088048.1	108.0	0.42592592592592593	ENSMUSG00000088048
ENSMUSG00000106548.1	421.0	0.4014251781472684	ENSMUSG00000106548
ENSMUSG00000105486.1	1792.0	0.4949776785714286	ENSMUSG00000105486
ENSMUSG00000077555.1	123.0	0.4878048780487805	ENSMUSG00000077555
ENSMUSG00000106044.2	3991.0	0.4427461789025307	ENSMUSG00000106044
ENSMUSG00000104775.1	769.0	0.5214564369310793	ENSMUSG00000104775
ENSMUSG00000105903.1	197.0	0.4416243654822335	ENSMUSG00000105903
ENSMUSG00000106370.2	838.0	0.4212410501193318	ENSMUSG00000106370
ENSMUSG00000105675.1	469.0	0.4520255863539445	ENSMUSG00000105675
ENSMUSG00000105573.2	637.0	0.3893249607535322	ENSMUSG00000105573
ENSMUSG00000089992.3	2348.0	0.49361158432708685	ENSMUSG00000089992
ENSMUSG00000106530.2	616.0	0.40422077922077926	ENSMUSG00000106530
ENSMUSG00000077228.1	132.0	0.43181818181818177	ENSMUSG00000077228
ENSMUSG00000105285.1	359.0	0.3704735376044568	ENSMUSG00000105285
ENSMUSG00000094239.1	132.0	0.40909090909090906	ENSMUSG00000094239
ENSMUSG00000037999.13	12451.0	0.40133322624688783	ENSMUSG00000037999
ENSMUSG00000105694.1	1044.0	0.41475095785440613	ENSMUSG00000105694
ENSMUSG00000105707.1	3309.0	0.3563009972801451	ENSMUSG00000105707
ENSMUSG00000090326.1	2427.0	0.4318088174701278	ENSMUSG00000090326
ENSMUSG00000104868.1	4725.0	0.4876190476190476	ENSMUSG00000104868
ENSMUSG00000090061.8	10428.0	0.4631760644418872	ENSMUSG00000090061
ENSMUSG00000090138.2	460.0	0.5239130434782608	ENSMUSG00000090138
ENSMUSG00000060512.6	2403.0	0.5443196004993758	ENSMUSG00000060512
ENSMUSG00000047881.13	3856.0	0.4810684647302904	ENSMUSG00000047881
ENSMUSG00000087552.2	481.0	0.46153846153846156	ENSMUSG00000087552
ENSMUSG00000106076.1	484.0	0.5413223140495868	ENSMUSG00000106076
ENSMUSG00000077209.1	132.0	0.49242424242424243	ENSMUSG00000077209
ENSMUSG00000106219.1	2627.0	0.4598401218119528	ENSMUSG00000106219
ENSMUSG00000029171.11	2590.0	0.46138996138996136	ENSMUSG00000029171
ENSMUSG00000094244.1	78.0	0.5897435897435896	ENSMUSG00000094244
ENSMUSG00000093780.1	96.0	0.48958333333333337	ENSMUSG00000093780
ENSMUSG00000087954.1	134.0	0.4477611940298507	ENSMUSG00000087954
ENSMUSG00000029174.17	7405.0	0.5285617825793383	ENSMUSG00000029174
ENSMUSG00000083435.2	955.0	0.4408376963350785	ENSMUSG00000083435
ENSMUSG00000104947.1	2313.0	0.46779074794639	ENSMUSG00000104947
ENSMUSG00000081143.2	670.0	0.4746268656716418	ENSMUSG00000081143
ENSMUSG00000083100.1	499.0	0.4949899799599198	ENSMUSG00000083100
ENSMUSG00000105730.1	348.0	0.48275862068965514	ENSMUSG00000105730
ENSMUSG00000105443.1	668.0	0.5134730538922155	ENSMUSG00000105443
ENSMUSG00000105105.1	541.0	0.4731977818853974	ENSMUSG00000105105
ENSMUSG00000100911.2	767.0	0.4263363754889179	ENSMUSG00000100911
ENSMUSG00000105251.1	954.0	0.5052410901467506	ENSMUSG00000105251
ENSMUSG00000105352.3	1522.0	0.4434954007884363	ENSMUSG00000105352
ENSMUSG00000106566.1	381.0	0.49081364829396323	ENSMUSG00000106566
ENSMUSG00000104961.1	149.0	0.5838926174496644	ENSMUSG00000104961
ENSMUSG00000104806.1	643.0	0.43545878693623635	ENSMUSG00000104806
ENSMUSG00000105402.3	3136.0	0.4333545918367347	ENSMUSG00000105402
ENSMUSG00000105183.1	582.0	0.4742268041237113	ENSMUSG00000105183
ENSMUSG00000104928.1	572.0	0.3986013986013986	ENSMUSG00000104928
ENSMUSG00000093029.1	117.0	0.6495726495726496	ENSMUSG00000093029
ENSMUSG00000097668.2	2192.0	0.46076642335766427	ENSMUSG00000097668
ENSMUSG00000097640.6	3124.0	0.5163252240717029	ENSMUSG00000097640
ENSMUSG00000029178.13	11243.0	0.4624210619941297	ENSMUSG00000029178
